dealing-with-anxiety-depression-comparison.csv,Share - Question: mh8e - Improved healthy lifestyle behaviors when anxious/depressed - Answer: Yes - Gender: all - Age_group: all,66.226456
dealing-with-anxiety-depression-comparison.csv,Share - Question: mh8f - Made a change to work situation when anxious/depressed - Answer: Yes - Gender: all - Age_group: all,47.92869
dealing-with-anxiety-depression-comparison.csv,Share - Question: mh8g - Made a change to personal relationships when anxious/depressed - Answer: Yes - Gender: all - Age_group: all,63.704567
dealing-with-anxiety-depression-comparison.csv,Share - Question: mh8c - Talked to friends or family when anxious/depressed - Answer: Yes - Gender: all - Age_group: all,79.290146
dealing-with-anxiety-depression-comparison.csv,Share - Question: mh8d - Took prescribed medication when anxious/depressed - Answer: Yes - Gender: all - Age_group: all,39.97995
dealing-with-anxiety-depression-comparison.csv,Share - Question: mh8h - Spent time in nature/the outdoors when anxious/depressed - Answer: Yes - Gender: all - Age_group: all,55.857964
dealing-with-anxiety-depression-comparison.csv,Share - Question: mh8a - Talked to mental health professional when anxious/depressed - Answer: Yes - Gender: all - Age_group: all,25.937761
dealing-with-anxiety-depression-comparison.csv,,
dealing-with-anxiety-depression-comparison.csv,,
dealing-with-anxiety-depression-comparison.csv,,
dealing-with-anxiety-depression-comparison.csv,,
dealing-with-anxiety-depression-comparison.csv,,
dealing-with-anxiety-depression-comparison.csv,,
dealing-with-anxiety-depression-comparison.csv,,
dealt-with-anxiety-depression-friends-family.csv,Share - Question: mh8c - Talked to friends or family when anxious/depressed - Answer: Yes - Gender: all - Age_group: all,79.290146
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
dealt-with-anxiety-depression-friends-family.csv,,
